;height;href;lat;long;name;norm_name;norm_reg;okato;oktmo;people;phone_code;post_index;square;timezone
111;320;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B2%D0%B8%D0%BD%D0%BD%D0%BE%D0%BC%D1%8B%D1%81%D1%81%D0%BA;44.63333333;41.93333333;Невинномысск;Невинномысск;Ставропольский;7 424;7724000001;117676;786554;;100.4;UTC+3
803;120;https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B5%D1%85%D0%BE%D0%B2%D0%BE-%D0%97%D1%83%D0%B5%D0%B2%D0%BE;55.8;38.96666667;Орехово-Зуево ;Орехово-Зуево ;Московская;46 457;46757000001;119956;+7 49641 и +7 49642;;36.38;UTC+3
1694;530;https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%BA%D0%B5%D1%81%D1%81%D0%BA;44.21638889;42.0575;Черкесск;Черкесск;Карачаево-Черкесия;91 401;91701000001;122478;78782;369000;69.8;UTC+3
1525;0;https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%80%D0%B1%D0%B5%D0%BD%D1%82;42.06916667;48.29583333;Дербент;Дербент;Дагестан;82 410;82710000001;123162;787240;368600;69.63;UTC+3
802;160;https://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC%D0%BE%D0%B4%D0%B5%D0%B4%D0%BE%D0%B2%D0%BE_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.44388889;37.75805556;Домодедово;Домодедово;Московская;46 209 501;46709000001;124285;"+7 49679; 495 546-8x-xx";142000;159.27;UTC+3
1143;283;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B2%D0%BE%D1%83%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA;56.91666667;59.95;Первоуральск;Первоуральск;Свердловская;65 480;65753000001;124447;+7 3439[2];;66;UTC+5
1050;5;https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%82%D0%B0%D0%B9%D1%81%D0%BA;47.13333333;39.75;Батайск;Батайск;Ростовская;60 407;60707000001;124705;786354;;77.68;UTC+3
1242;240;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D0%BC%D0%BE%D1%81%D0%BA%D0%BE%D0%B2%D1%81%D0%BA_(%D0%A2%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);54.03333333;38.26666667;Новомосковск;Новомосковск;Тульская;70 424;70724000001;125647;748762;301650, 301651, 301652, 301653, 301654, 301655, 301656, 301657, 301658, 301659, 301660, 301661, 301662, 301663, 301664, 301665, 301666, 301667, 301668, 301669, 301670;74.7;UTC+3
801;150;https://ru.wikipedia.org/wiki/%D0%A9%D1%91%D0%BB%D0%BA%D0%BE%D0%B2%D0%BE;55.91666667;38;Щёлково;Щелково;Московская;46 259 501;46659101001;125843;"+7 49656
+7 496 25";141100–141113;52;UTC+3
800;140;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%BF%D1%83%D1%85%D0%BE%D0%B2;54.91666667;37.4;Серпухов;Серпухов;Московская;46 470;46770000001;125929;+7 496 7 (все номера начинаются на 1, 3 и 7);142200;32.1;UTC+3
1847;90;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%87%D0%B5%D0%B1%D0%BE%D0%BA%D1%81%D0%B0%D1%80%D1%81%D0%BA;56.11666667;47.5;Новочебоксарск;Новочебоксарск;Чувашия;97 410;97710000001;126072;78352;429955;51.14;UTC+3
1267;40;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%84%D1%82%D0%B5%D1%8E%D0%B3%D0%B0%D0%BD%D1%81%D0%BA;61.1;72.6;Нефтеюганск;Нефтеюганск;Югра;71 134;71874000001;126157;73463;628300;154;UTC+5
1445;100;https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D1%84%D1%82%D0%B5%D0%BA%D0%B0%D0%BC%D1%81%D0%BA;56.08333333;54.25;Нефтекамск;Нефтекамск;Башкортостан;80 427;80727000001;126805;734783;452680;147.25;UTC+5
110;800;https://ru.wikipedia.org/wiki/%D0%9A%D0%B8%D1%81%D0%BB%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D0%BA;43.90333333;42.72444444;Кисловодск;Кисловодск;Ставропольский;7;7715000001;129861;787937;;72;UTC+3
286;125;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B2%D1%80%D0%BE%D0%B2;56.36055556;41.31972222;Ковров;Ковров;Владимирская;17 425;17725000001;138552;749232;601900;57.4;UTC+3
1524;117;https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%81%D0%B0%D0%B2%D1%8E%D1%80%D1%82;43.25;46.58333333;Хасавюрт;Хасавюрт;Дагестан;82 435 000 000;82735000001;140047;787231;;40;UTC+3
799;190;https://ru.wikipedia.org/wiki/%D0%9E%D0%B4%D0%B8%D0%BD%D1%86%D0%BE%D0%B2%D0%BE;55.67333333;37.27333333;Одинцово;Одинцово;Московская;46 241 501;46641101001;141493;+7 498, 495;;19.6;UTC+3
1428;220;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B9%D0%BA%D0%BE%D0%BF;44.61666667;40.11666667;Майкоп;Майкоп;Адыгея;79 401;79701000001;143343;78772;385000;58.62;UTC+3
798;125;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%BE%D0%BC%D0%BD%D0%B0;55.09388889;38.76805556;Коломна;Коломна;Московская;46 438;46738000001;144125;+7 496 6 (все номера начинаются на 1 и 2);;65.1;UTC+3
996;130;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%B7%D0%BD%D0%B8%D0%BA%D0%B8;59.41666667;56.78333333;Березники;Березники;Пермский;57 408;57708000001;145115;73424;;66;UTC+5
2;215;https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B1%D1%86%D0%BE%D0%B2%D1%81%D0%BA;51.52722222;81.21861111;Рубцовск;Рубцовск;Алтайский;1 416;1716000001;145333;738557;658200;84;UTC+7
109;500;https://ru.wikipedia.org/wiki/%D0%9F%D1%8F%D1%82%D0%B8%D0%B3%D0%BE%D1%80%D1%81%D0%BA;44.05;43.06;Пятигорск;Пятигорск;Ставропольский;7 427;7727000001;145836;78793;357500;97;UTC+3
1346;200;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BF%D0%B5%D0%B9%D1%81%D0%BA;55.1;61.61666667;Копейск;Копейск;Челябинская;75 428;75728000001;147573;735139;;236.71;UTC+5
648;80;https://ru.wikipedia.org/wiki/%D0%9A%D0%B5%D1%80%D1%87%D1%8C;45.33861111;36.46805556;Керчь;Керчь;Крым;;35715000001;149566;736561;;108;UTC+3
88;8;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%85%D0%BE%D0%B4%D0%BA%D0%B0_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);42.81666667;13.04805556;Находка;Находка;Приморский;5 414 000 000;5714000001;151420;74236;6929xx;325.9;UTC+10
1345;48;https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%B0%D1%81%D1%81;55.05;60.1;Миасс;Миасс;Челябинская;75 442;75742000001;151856;73513;456300;111.9;UTC+5
1444;150;https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D0%B0%D0%B2%D0%B0%D1%82;53.36666667;55.93333333;Салават;Салават;Башкортостан;80 439;80739000001;153181;73476;453250-453265;106.23;UTC+5
797;150;https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA;55.81666667;37.33333333;Красногорск;Красногорск;Московская;46 439;46623101001;153393;+7 495, 498;;25.65;UTC+3
1714;110;https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C%D0%BC%D0%B5%D1%82%D1%8C%D0%B5%D0%B2%D1%81%D0%BA;54.9;52.3;Альметьевск;Альметьевск;Татарстан;92 405;92608101001;154262;+7 8553[2];;114.98;UTC+3
796;150;https://ru.wikipedia.org/wiki/%D0%AD%D0%BB%D0%B5%D0%BA%D1%82%D1%80%D0%BE%D1%81%D1%82%D0%B0%D0%BB%D1%8C;55.8;38.45;Электросталь;Электросталь;Московская;46 490;46790000001;158508;749657;;51.45;UTC+3
1344;538;https://ru.wikipedia.org/wiki/%D0%97%D0%BB%D0%B0%D1%82%D0%BE%D1%83%D1%81%D1%82;55.16666667;59.66666667;Златоуст;Златоуст;Челябинская;75 412;75712000001;167978;73513;456200;136.4;UTC+5
1049;101;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%87%D0%B5%D1%80%D0%BA%D0%B0%D1%81%D1%81%D0%BA;47.43583333;40.09861111;Новочеркасск;Новочеркасск;Ростовская;60 427;60727000001;168766;78635;;128;UTC+3
1142;160;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D1%81%D0%BA-%D0%A3%D1%80%D0%B0%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9;56.4;61.93333333;Каменск-Уральский;Каменск-Уральский;Свердловская;65 436 000 000;65740000001;169929;73439;;144.08;UTC+5
87;33;https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D1%81%D1%83%D1%80%D0%B8%D0%B9%D1%81%D0%BA;43.8;13.0325;Уссурийск;Уссурийск;Приморский;5 423 000;5723000001;170660;74234;692500;173;UTC+10
1048;50;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B3%D0%BE%D0%B4%D0%BE%D0%BD%D1%81%D0%BA;47.54;42.20722222;Волгодонск;Волгодонск;Ростовская;60 412;60712000001;171471;78639;;182.3;UTC+3
670;50;https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D0%B7%D1%80%D0%B0%D0%BD%D1%8C;53.16666667;48.46666667;Сызрань;Сызрань;Самарская;36 435;36735000001;173260;78464;;117;UTC+4
66;90;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%80%D0%B8%D0%BB%D1%8C%D1%81%D0%BA;69.33333333;88.21666667;Норильск;Норильск;Красноярский;4 429;4729000001;177428;73919;;23.16;UTC+7
1934;100;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%BF%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA-%D0%9A%D0%B0%D0%BC%D1%87%D0%B0%D1%82%D1%81%D0%BA%D0%B8%D0%B9;53.01666667;15.14416667;Петропавловск-Камчатский;Петропавловск-Камчатский;Камчатский;30 401;30701000001;180454;+7 415,4152;;362.14;UTC+12
1798;245;https://ru.wikipedia.org/wiki/%D0%90%D0%B1%D0%B0%D0%BA%D0%B0%D0%BD;53.71666667;91.41666667;Абакан;Абакан;Хакасия;95 401;95701000001;181709;73902;6550xx;112.38;UTC+7
1900;7;https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BE%D0%B4%D0%B2%D0%B8%D0%BD%D1%81%D0%BA;64.56666667;39.85;Северодвинск;Северодвинск;Архангельская;11 430;11730000001;183996;"+7 (8184)5ххххх,
(81842)2хххх,
(81842)7хххх";;120.51;UTC+3
1414;100;https://ru.wikipedia.org/wiki/%D0%A0%D1%8B%D0%B1%D0%B8%D0%BD%D1%81%D0%BA;58.05;38.83333333;Рыбинск;Рыбинск;Ярославская;78 415;78715000001;190429;74855;;101.42;UTC+3
26;190;https://ru.wikipedia.org/wiki/%D0%90%D1%80%D0%BC%D0%B0%D0%B2%D0%B8%D1%80_(%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F);45;41.11666667;Армавир;Армавир;Краснодарский;3 405;3705000001;190871;786137;352900;280;UTC+3
1098;25;https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D0%B0%D0%BA%D0%BE%D0%B2%D0%BE;52.03333333;20.5;Балаково;Балаково;Саратовская;63 407;63607101001;191260;78453;413840;79;UTC+4
1116;50;https://ru.wikipedia.org/wiki/%D0%AE%D0%B6%D0%BD%D0%BE-%D0%A1%D0%B0%D1%85%D0%B0%D0%BB%D0%B8%D0%BD%D1%81%D0%BA;46.95;14.04555556;Южно-Сахалинск;Южно-Сахалинск;Сахалинская;64 401;64701000001;194882;+7 4242[5];;164.66;UTC+11
552;280;https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BA%D0%BE%D0%BF%D1%8C%D0%B5%D0%B2%D1%81%D0%BA;53.88333333;86.71666667;Прокопьевск;Прокопьевск;Кемеровская;32 437;32737000001;196406;73846;653000—653099;227.5;UTC+7
795;130;https://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%B5%D1%80%D1%86%D1%8B;55.68138889;37.89388889;Люберцы;Люберцы;Московская;46 231 501;46631101001;197705;+7 495, 496, 498;140*;12.87;UTC+3
1;180;https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D0%B9%D1%81%D0%BA;52.51666667;85.16666667;Бийск;Бийск;Алтайский;1 405;1705000001;203108;73854;659300;291.67;UTC+7
794;150;https://ru.wikipedia.org/wiki/%D0%9C%D1%8B%D1%82%D0%B8%D1%89%D0%B8;55.91666667;37.73333333;Мытищи;Мытищи;Московская;46 234 501;46746000001;205397;7495;;34.59;UTC+3
1018;45;https://ru.wikipedia.org/wiki/%D0%9F%D1%81%D0%BA%D0%BE%D0%B2;57.81666667;28.33333333;Псков;Псков;Псковская;58 401;58701000001;209840;78112;;95.6;UTC+3
793;160;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D0%BB%D1%91%D0%B2_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.91666667;37.81666667;Королёв;Королев;Московская;46 434;46734000001;221797;+7 495, 496, 498, 499;;55.47;UTC+3
878;25;https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B8%D0%B9_%D0%9D%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4;58.525;31.275;Великий Новгород;Великий Новгород;Новгородская;49 401;49701000001;222594;78162;;90.08;UTC+3
213;150;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B0%D1%80%D1%8B%D0%B9_%D0%9E%D1%81%D0%BA%D0%BE%D0%BB;51.29805556;37.835;Старый Оскол;Старый Оскол;Белгородская;14 440;14740000001;223360;74725;;134.2;UTC+3
162;122;https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B2%D0%B5%D1%89%D0%B5%D0%BD%D1%81%D0%BA;50.25777778;12.12555556;Благовещенск;Благовещенск;Амурская;10 401;10701000001;224419;74162;;320.97;UTC+9
1097;20;https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);51.46666667;21.16666667;Энгельс;Энгельс;Саратовская;63 450;63650101001;225752;78453;413100;121.06;UTC+4
422;425;https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B3%D0%B0%D1%80%D1%81%D0%BA;52.56666667;10.06527778;Ангарск;Ангарск;Иркутская;25 405;25703000001;226374;73955;;294;UTC+8
940;200;https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D1%81%D0%BA;51.2;58.61666667;Орск;Орск;Оренбургская;53 423;53723000001;230414;73537;;621.33;UTC+5
421;450;https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B0%D1%82%D1%81%D0%BA;56.11666667;10.02666667;Братск;Братск;Иркутская;25 414;25714000001;231602;73953;6657xx;428;UTC+8
374;90;https://ru.wikipedia.org/wiki/%D0%94%D0%B7%D0%B5%D1%80%D0%B6%D0%B8%D0%BD%D1%81%D0%BA_(%D0%9D%D0%B8%D0%B6%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C);56.23333333;43.45;Дзержинск;Дзержинск;Нижегородская;22 421;22721000001;231797;78313;606000 — 606039;421.53;UTC+3
1047;100;https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D1%82%D1%8B;47.71194444;40.20833333;Шахты;Шахты;Ростовская;60 440;60740000001;235492;78636;346500;158.2;UTC+3
1713;120;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B5%D0%BA%D0%B0%D0%BC%D1%81%D0%BA;55.63333333;51.81666667;Нижнекамск;Нижнекамск;Татарстан;92 435;92644101001;237250;78555;423585;116;UTC+3
1544;512;https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%BB%D1%8C%D1%87%D0%B8%D0%BA;43.48333333;43.61666667;Нальчик;Нальчик;Кабардино-Балкария;83 401 000 000;83701000001;239200;+7 8662, 88662;360000;67;UTC+3
792;180;https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BC%D0%BA%D0%B8;55.88916667;37.445;Химки;Химки;Московская;46 483;46783000001;244668;+7 495, 498;;109.79;UTC+3
1603;172;https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D0%BA%D1%82%D1%8B%D0%B2%D0%BA%D0%B0%D1%80;61.66666667;50.81666667;Сыктывкар;Сыктывкар;Коми;87 401;87701000001;245313;78212;;152;UTC+3
139;47;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D1%81%D0%BE%D0%BC%D0%BE%D0%BB%D1%8C%D1%81%D0%BA-%D0%BD%D0%B0-%D0%90%D0%BC%D1%83%D1%80%D0%B5;50.55;13.11666667;Комсомольск-на-Амуре;Комсомольск-на-Амуре;Хабаровский;8 409;8709000001;249810;74217;;325.1;UTC+10
1046;30;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%B3%D0%B0%D0%BD%D1%80%D0%BE%D0%B3;47.23916667;38.88333333;Таганрог;Таганрог;Ростовская;60 437;60737000001;250287;78634;347900-347960;95;UTC+3
1626;90;https://ru.wikipedia.org/wiki/%D0%99%D0%BE%D1%88%D0%BA%D0%B0%D1%80-%D0%9E%D0%BB%D0%B0;56.63277778;47.89583333;Йошкар-Ола;Йошкар-Ола;Марий;88 401;88701000001;266675;+7 8362[4];;100.39;UTC+3
1266;45;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B5%D0%B2%D0%B0%D1%80%D1%82%D0%BE%D0%B2%D1%81%D0%BA;60.95;76.6;Нижневартовск;Нижневартовск;Югра;71 135;71875000001;274575;+7 3466;;271.32;UTC+5
625;110;https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%BC%D0%B0;57.76666667;40.93333333;Кострома;Кострома;Костромская;34 401 000 000;34701000001;277648;74942;156XXX;144.5;UTC+3
1586;50;https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%D1%81%D0%BA;61.79611111;34.34916667;Петрозаводск;Петрозаводск;Карелия;86 401 000;86701000001;278551;78142;;135;UTC+3
1443;150;https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%80%D0%BB%D0%B8%D1%82%D0%B0%D0%BC%D0%B0%D0%BA;53.63333333;55.95;Стерлитамак;Стерлитамак;Башкортостан;80 445;80745000001;280233;73473;453100;108.52;UTC+5
1197;130;https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2;52.71666667;41.43333333;Тамбов;Тамбов;Тамбовская;68 401;68701000001;290365;+7 4752;392000;96.58;UTC+3
1819;130;https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%BE%D0%B7%D0%BD%D1%8B%D0%B9;43.31666667;45.7;Грозный;Грозный;Чечня;96 401;96701000001;291687;78712;;324.16;UTC+3
863;50;https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%80%D0%BC%D0%B0%D0%BD%D1%81%D0%BA;68.96666667;33.08333333;Мурманск;Мурманск;Мурманская;47 401;47701000001;298096;78152;183038;154.4;UTC+3
791;160;https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B4%D0%BE%D0%BB%D1%8C%D1%81%D0%BA;55.42972222;37.54444444;Подольск;Подольск;Московская;46 460;46760000001;299660;74967;;40.39;UTC+3
1672;692;https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BA%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7;43.01666667;44.68333333;Владикавказ;Владикавказ;Алания;90 401;90701000001;306978;78672;;291;UTC+3
1869;95;https://ru.wikipedia.org/wiki/%D0%AF%D0%BA%D1%83%D1%82%D1%81%D0%BA;62.02722222;12.16194444;Якутск;Якутск;Саха;98 401 000;98701000001;307911;74112;;122;UTC+09:00
330;120;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B3%D0%B4%D0%B0;59.21666667;39.9;Вологда;Вологда;Вологодская;19 401 000 000;19701000001;313012;+7 8172;;116;UTC+3
1652;160;https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B0%D0%BD%D1%81%D0%BA;54.18333333;45.18333333;Саранск;Саранск;Мордовия;89 401;89701000001;314789;78342;430xxx;81.48;UTC+3
955;170;https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D1%91%D0%BB_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);52.96666667;36.08333333;Орел;Орел;Орловская;54 401;54701000001;318633;74862;;127.8;UTC+3
329;130;https://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%80%D0%B5%D0%BF%D0%BE%D0%B2%D0%B5%D1%86;59.11666667;37.9;Череповец;Череповец;Вологодская;19 430;19730000001;318856;78202;;121;UTC+3
685;75;https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%80%D0%B3%D0%B0%D0%BD_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);55.44083333;65.34111111;Курган;Курган;Курганская;37 401;37701000001;322042;73522;640000—640032;393;UTC+5
306;20;https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%B6%D1%81%D0%BA%D0%B8%D0%B9;48.78333333;44.76666667;Волжский;Волжский;Волгоградская;18 410;18710000001;326055;78443;;150;UTC+3
1180;242;https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D0%BB%D0%B5%D0%BD%D1%81%D0%BA;54.78277778;32.04527778;Смоленск;Смоленск;Смоленская;66 401;66701000001;329853;74812;;166.35;UTC+3
647;300;https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D1%84%D0%B5%D1%80%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C;44.94805556;34.10416667;Симферополь;Симферополь;Крым;;35701000001;341155;+7 3652[5];;107.41;UTC+3
527;190;https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BB%D1%83%D0%B3%D0%B0;54.53333333;36.26666667;Калуга;Калуга;Калужская;29 401;29701000001;341892;74842;;168.8;UTC+3
1374;650;https://ru.wikipedia.org/wiki/%D0%A7%D0%B8%D1%82%D0%B0;52.03333333;11.05833333;Чита;Чита;Забайкальский;76 401;76701000001;347088;73022;672000;534;UTC+9
1899;3;https://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA;64.55;40.53333333;Архангельск;Архангельск;Архангельская;11 401;11701000001;351488;78182;;294.42;UTC+3
1141;200;https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9_%D0%A2%D0%B0%D0%B3%D0%B8%D0%BB;57.91666667;59.96666667;Нижний Тагил;Нижний Тагил;Свердловская;65 476;65751000001;355693;73435;;297.47;UTC+5
285;150;https://ru.wikipedia.org/wiki/%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4);56.13333333;40.41666667;Владимир;Владимир;Владимирская;17 401;17701000001;356168;74922;600000;124.59;UTC+3
25;10;https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA;44.71666667;37.76666667;Новороссийск;Новороссийск;Краснодарский;3 420;3720000001;357997;78617;;8358;UTC+3
1265;40;https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D1%80%D0%B3%D1%83%D1%82;61.25;73.43333333;Сургут;Сургут;Югра;71 136 000 000;71876000001;360590;73462;628400;353.97;UTC+5
212;130;https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B3%D0%BE%D1%80%D0%BE%D0%B4;50.6;36.6;Белгород;Белгород;Белгородская;14 401;14701000001;391135;74722;;153.1;UTC+3
252;190;https://ru.wikipedia.org/wiki/%D0%91%D1%80%D1%8F%D0%BD%D1%81%D0%BA;53.25;34.36666667;Брянск;Брянск;Брянская;15 401;15701000001;406553;74832;241000;230;UTC+3
398;120;https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BE;56.995;40.98027778;Иваново;Иваново;Ивановская;24 401;24701000001;406933;74932;153000;104.84;UTC+3
24;65;https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D1%87%D0%B8;43.58527778;39.72027778;Сочи;Сочи;Краснодарский;3 426;3726000001;411524;7862;;176.77;UTC+3
1343;370;https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA;53.38333333;59.03333333;Магнитогорск;Магнитогорск;Челябинская;75 438;75738000001;418241;73519;;392.35;UTC+5
504;146;https://ru.wikipedia.org/wiki/%D0%A2%D0%B2%D0%B5%D1%80%D1%8C;56.85777778;35.92166667;Тверь;Тверь;Тверская;28 401;28701000001;419363;74822;;152.22;UTC+3
